,studyid,intid,repeatcode_study,figcode_study,int_type,spp,year,species,general,repeatcode,figcode,phenofreq,short_site,terrestrial,phenovalue
181,HMK011,155,unique,unique,herbivory,spp1,1996,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,180.4596
182,HMK011,155,unique,unique,herbivory,spp1,1997,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,192.649
183,HMK011,155,unique,unique,herbivory,spp1,1998,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,178.8317
184,HMK011,155,unique,unique,herbivory,spp1,1999,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,169.9526
185,HMK011,155,unique,unique,herbivory,spp1,2000,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,166.9974
186,HMK011,155,unique,unique,herbivory,spp1,2001,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,182.1512
187,HMK011,155,unique,unique,herbivory,spp1,2002,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,165.3688
188,HMK011,155,unique,unique,herbivory,spp1,2003,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,170.6461
189,HMK011,155,unique,unique,herbivory,spp1,2004,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,162.4261
190,HMK011,155,unique,unique,herbivory,spp1,2005,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,176.9202
191,HMK011,155,unique,unique,herbivory,spp1,2006,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,168.3689
192,HMK011,155,unique,unique,herbivory,spp1,2007,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,167.391
193,HMK011,155,unique,unique,herbivory,spp1,2008,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,172.6669
194,HMK011,155,unique,unique,herbivory,spp1,2009,Epirrita autumnata,Epirrita autumnata,unique,unique,daily,finland,terrestrial,170.7021
195,HMK011,155,unique,unique,herbivory,spp2,1996,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,130.7477
196,HMK011,155,unique,unique,herbivory,spp2,1997,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,139.6457
197,HMK011,155,unique,unique,herbivory,spp2,1998,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,135.3756
198,HMK011,155,unique,unique,herbivory,spp2,1999,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,130.4458
199,HMK011,155,unique,unique,herbivory,spp2,2000,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,132.758
200,HMK011,155,unique,unique,herbivory,spp2,2001,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,133.1005
201,HMK011,155,unique,unique,herbivory,spp2,2002,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,127.8414
202,HMK011,155,unique,unique,herbivory,spp2,2003,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,136.0817
203,HMK011,155,unique,unique,herbivory,spp2,2004,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,129.8321
204,HMK011,155,unique,unique,herbivory,spp2,2005,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,131.4894
205,HMK011,155,unique,unique,herbivory,spp2,2006,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,129.8518
206,HMK011,155,unique,unique,herbivory,spp2,2007,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,131.5084
207,HMK011,155,unique,unique,herbivory,spp2,2008,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,130.859
208,HMK011,155,unique,unique,herbivory,spp2,2009,Poecile montanus,Poecile montanus,unique,unique,daily,finland,terrestrial,133.5005
220,HMK016,165,unique,unique,predation,spp2,1993,Cerorhinca monocerata,Cerorhinca monocerata,unique,unique,daily,japansea,aquatic,143.258
221,HMK016,165,unique,unique,predation,spp2,1995,Cerorhinca monocerata,Cerorhinca monocerata,unique,unique,daily,japansea,aquatic,139.568
222,HMK016,165,unique,unique,predation,spp2,1996,Cerorhinca monocerata,Cerorhinca monocerata,unique,unique,daily,japansea,aquatic,147.521
223,HMK016,165,unique,unique,predation,spp2,1997,Cerorhinca monocerata,Cerorhinca monocerata,unique,unique,daily,japansea,aquatic,153.142
224,HMK016,165,unique,unique,predation,spp2,1998,Cerorhinca monocerata,Cerorhinca monocerata,unique,unique,daily,japansea,aquatic,145.695
225,HMK016,165,unique,unique,predation,spp2,1999,Cerorhinca monocerata,Cerorhinca monocerata,unique,unique,daily,japansea,aquatic,155.515
226,HMK016,165,unique,unique,predation,spp2,2000,Cerorhinca monocerata,Cerorhinca monocerata,unique,unique,daily,japansea,aquatic,149.935
227,HMK016,165,unique,unique,predation,spp2,2001,Cerorhinca monocerata,Cerorhinca monocerata,unique,unique,daily,japansea,aquatic,156.489
228,HMK016,165,unique,unique,predation,spp2,2002,Cerorhinca monocerata,Cerorhinca monocerata,unique,unique,daily,japansea,aquatic,136.909
229,HMK016,165,unique,unique,predation,spp2,2005,Cerorhinca monocerata,Cerorhinca monocerata,unique,unique,daily,japansea,aquatic,149.105
230,HMK016,165,unique,unique,predation,spp2,2006,Cerorhinca monocerata,Cerorhinca monocerata,unique,unique,daily,japansea,aquatic,153.321
209,HMK016,165,unique,unique,predation,spp1,1993,Engraulis japonicus,Engraulis japonicus,unique,unique,daily,japansea,aquatic,165.259
210,HMK016,165,unique,unique,predation,spp1,1995,Engraulis japonicus,Engraulis japonicus,unique,unique,daily,japansea,aquatic,171.541
211,HMK016,165,unique,unique,predation,spp1,1996,Engraulis japonicus,Engraulis japonicus,unique,unique,daily,japansea,aquatic,180.839
212,HMK016,165,unique,unique,predation,spp1,1997,Engraulis japonicus,Engraulis japonicus,unique,unique,daily,japansea,aquatic,214.747
213,HMK016,165,unique,unique,predation,spp1,1998,Engraulis japonicus,Engraulis japonicus,unique,unique,daily,japansea,aquatic,136.361
214,HMK016,165,unique,unique,predation,spp1,1999,Engraulis japonicus,Engraulis japonicus,unique,unique,daily,japansea,aquatic,157.962
215,HMK016,165,unique,unique,predation,spp1,2000,Engraulis japonicus,Engraulis japonicus,unique,unique,daily,japansea,aquatic,162.641
216,HMK016,165,unique,unique,predation,spp1,2001,Engraulis japonicus,Engraulis japonicus,unique,unique,daily,japansea,aquatic,145.798
217,HMK016,165,unique,unique,predation,spp1,2002,Engraulis japonicus,Engraulis japonicus,unique,unique,daily,japansea,aquatic,110.476
218,HMK016,165,unique,unique,predation,spp1,2005,Engraulis japonicus,Engraulis japonicus,unique,unique,daily,japansea,aquatic,169.134
219,HMK016,165,unique,unique,predation,spp1,2006,Engraulis japonicus,Engraulis japonicus,unique,unique,daily,japansea,aquatic,175.361
231,HMK018,167,repeat,HMK018_1,competition,spp1,1997,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,120
232,HMK018,167,repeat,HMK018_1,competition,spp1,1998,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,120
233,HMK018,167,repeat,HMK018_1,competition,spp1,1999,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,122
234,HMK018,167,repeat,HMK018_1,competition,spp1,2000,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,121
235,HMK018,167,repeat,HMK018_1,competition,spp1,2001,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,117
236,HMK018,167,repeat,HMK018_1,competition,spp1,2002,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,125
237,HMK018,167,repeat,HMK018_1,competition,spp1,2003,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,121
238,HMK018,167,repeat,HMK018_1,competition,spp1,2004,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,119
239,HMK018,167,repeat,HMK018_1,competition,spp1,2005,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,126.5
240,HMK018,167,repeat,HMK018_1,competition,spp1,2006,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,127
268,HMK018,167,repeat,HMK018_1,competition,spp2,1997,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_a antarcticus,daily,antarctica,terrestrial,146
269,HMK018,167,repeat,HMK018_1,competition,spp2,1998,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_a antarcticus,daily,antarctica,terrestrial,142
270,HMK018,167,repeat,HMK018_1,competition,spp2,1999,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_a antarcticus,daily,antarctica,terrestrial,141
271,HMK018,167,repeat,HMK018_1,competition,spp2,2000,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_a antarcticus,daily,antarctica,terrestrial,142
272,HMK018,167,repeat,HMK018_1,competition,spp2,2001,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_a antarcticus,daily,antarctica,terrestrial,141
273,HMK018,167,repeat,HMK018_1,competition,spp2,2002,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_a antarcticus,daily,antarctica,terrestrial,146
274,HMK018,167,repeat,HMK018_1,competition,spp2,2003,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_a antarcticus,daily,antarctica,terrestrial,143
275,HMK018,167,repeat,HMK018_1,competition,spp2,2004,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_a antarcticus,daily,antarctica,terrestrial,146
276,HMK018,167,repeat,HMK018_1,competition,spp2,2005,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_a antarcticus,daily,antarctica,terrestrial,140
277,HMK018,167,repeat,HMK018_1,competition,spp2,2006,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_a antarcticus,daily,antarctica,terrestrial,138
241,HMK018,168,repeat,HMK018_2,competition,spp1,1991,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,126
242,HMK018,168,repeat,HMK018_2,competition,spp1,1992,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,124
243,HMK018,168,repeat,HMK018_2,competition,spp1,1993,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,118
244,HMK018,168,repeat,HMK018_2,competition,spp1,1994,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,128
245,HMK018,168,repeat,HMK018_2,competition,spp1,1995,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,120
246,HMK018,168,repeat,HMK018_2,competition,spp1,1996,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,120
247,HMK018,168,repeat,HMK018_2,competition,spp1,1997,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,120
248,HMK018,168,repeat,HMK018_2,competition,spp1,1998,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,120
249,HMK018,168,repeat,HMK018_2,competition,spp1,1999,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,122
250,HMK018,168,repeat,HMK018_2,competition,spp1,2000,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,121
251,HMK018,168,repeat,HMK018_2,competition,spp1,2001,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,117
252,HMK018,168,repeat,HMK018_2,competition,spp1,2002,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,125
253,HMK018,168,repeat,HMK018_2,competition,spp1,2003,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,121
254,HMK018,168,repeat,HMK018_2,competition,spp1,2004,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,119
255,HMK018,168,repeat,HMK018_2,competition,spp1,2005,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,126.5
256,HMK018,168,repeat,HMK018_2,competition,spp1,2006,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,127
257,HMK018,168,repeat,HMK018_2,competition,spp1,2007,Pygoscelis adeliae,Pygoscelis adeliae,unique,unique,daily,antarctica,terrestrial,135
278,HMK018,168,repeat,HMK018_2,competition,spp2,1991,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,137
279,HMK018,168,repeat,HMK018_2,competition,spp2,1992,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,133
280,HMK018,168,repeat,HMK018_2,competition,spp2,1993,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,125
281,HMK018,168,repeat,HMK018_2,competition,spp2,1994,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,138
282,HMK018,168,repeat,HMK018_2,competition,spp2,1995,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,121
283,HMK018,168,repeat,HMK018_2,competition,spp2,1996,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,126
284,HMK018,168,repeat,HMK018_2,competition,spp2,1997,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,125
285,HMK018,168,repeat,HMK018_2,competition,spp2,1998,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,133
286,HMK018,168,repeat,HMK018_2,competition,spp2,1999,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,131.5
287,HMK018,168,repeat,HMK018_2,competition,spp2,2000,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,131.5
288,HMK018,168,repeat,HMK018_2,competition,spp2,2001,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,123
289,HMK018,168,repeat,HMK018_2,competition,spp2,2002,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,140.5
290,HMK018,168,repeat,HMK018_2,competition,spp2,2003,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,134.5
291,HMK018,168,repeat,HMK018_2,competition,spp2,2004,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,133
292,HMK018,168,repeat,HMK018_2,competition,spp2,2005,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,130.5
293,HMK018,168,repeat,HMK018_2,competition,spp2,2006,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,125
294,HMK018,168,repeat,HMK018_2,competition,spp2,2007,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,141
295,HMK018,169,repeat,HMK018_3,competition,spp2,1997,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,125
296,HMK018,169,repeat,HMK018_3,competition,spp2,1998,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,133
297,HMK018,169,repeat,HMK018_3,competition,spp2,1999,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,131.5
298,HMK018,169,repeat,HMK018_3,competition,spp2,2000,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,131.5
299,HMK018,169,repeat,HMK018_3,competition,spp2,2001,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,123
300,HMK018,169,repeat,HMK018_3,competition,spp2,2002,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,140.5
301,HMK018,169,repeat,HMK018_3,competition,spp2,2003,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,134.5
302,HMK018,169,repeat,HMK018_3,competition,spp2,2004,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,133
303,HMK018,169,repeat,HMK018_3,competition,spp2,2005,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,130.5
304,HMK018,169,repeat,HMK018_3,competition,spp2,2006,Pygoscelis papua,Pygoscelis papua,unique,unique,daily,antarctica,terrestrial,125
258,HMK018,169,repeat,HMK018_3,competition,spp1,1997,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_b antarcticus,daily,antarctica,terrestrial,146
259,HMK018,169,repeat,HMK018_3,competition,spp1,1998,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_b antarcticus,daily,antarctica,terrestrial,142
260,HMK018,169,repeat,HMK018_3,competition,spp1,1999,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_b antarcticus,daily,antarctica,terrestrial,141
261,HMK018,169,repeat,HMK018_3,competition,spp1,2000,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_b antarcticus,daily,antarctica,terrestrial,142
262,HMK018,169,repeat,HMK018_3,competition,spp1,2001,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_b antarcticus,daily,antarctica,terrestrial,141
263,HMK018,169,repeat,HMK018_3,competition,spp1,2002,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_b antarcticus,daily,antarctica,terrestrial,146
264,HMK018,169,repeat,HMK018_3,competition,spp1,2003,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_b antarcticus,daily,antarctica,terrestrial,143
265,HMK018,169,repeat,HMK018_3,competition,spp1,2004,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_b antarcticus,daily,antarctica,terrestrial,146
266,HMK018,169,repeat,HMK018_3,competition,spp1,2005,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_b antarcticus,daily,antarctica,terrestrial,140
267,HMK018,169,repeat,HMK018_3,competition,spp1,2006,Pygoscelis antarcticus,Pygoscelis antarcticus,repeat,Pygoscelis_b antarcticus,daily,antarctica,terrestrial,138
378,HMK019,170,repeat,HMK019_1,herbivory,spp2,1969,Daphnia3 spp.,Daphnia3 spp.,repeat,Daphnia3a spp.,daily,windermere,aquatic,160.305
379,HMK019,170,repeat,HMK019_1,herbivory,spp2,1970,Daphnia3 spp.,Daphnia3 spp.,repeat,Daphnia3a spp.,daily,windermere,aquatic,153.324
380,HMK019,170,repeat,HMK019_1,herbivory,spp2,1971,Daphnia3 spp.,Daphnia3 spp.,repeat,Daphnia3a spp.,daily,windermere,aquatic,124.8365
381,HMK019,170,repeat,HMK019_1,herbivory,spp2,1972,Daphnia3 spp.,Daphnia3 spp.,repeat,Daphnia3a spp.,daily,windermere,aquatic,140.054
382,HMK019,170,repeat,HMK019_1,herbivory,spp2,1973,Daphnia3 spp.,Daphnia3 spp.,repeat,Daphnia3a spp.,daily,windermere,aquatic,137.4605
383,HMK019,170,repeat,HMK019_1,herbivory,spp2,1974,Daphnia3 spp.,Daphnia3 spp.,repeat,Daphnia3a spp.,daily,windermere,aquatic,134.959
384,HMK019,170,repeat,HMK019_1,herbivory,spp2,1975,Daphnia3 spp.,Daphnia3 spp.,repeat,Daphnia3a spp.,daily,windermere,aquatic,131.047
385,HMK019,170,repeat,HMK019_1,herbivory,spp2,1976,Daphnia3 spp.,Daphnia3 spp.,repeat,Daphnia3a spp.,daily,windermere,aquatic,142.5315
386,HMK019,170,repeat,HMK019_1,herbivory,spp2,1977,Daphnia3 spp.,Daphnia3 spp.,repeat,Daphnia3a spp.,daily,windermere,aquatic,134.2885
